src,flight,sched_dep_time,act_dep_time,dept_gate,sched_arr_time,act_arr_time,arrival_gate
weather,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
airtravelcenter,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
flightview,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
flightstats,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
panynj,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
flights,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
foxbusiness,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
myrateplan,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
orbitz,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
CO,CO-58-DEN-IAH,11:25 a.m.,9:14 a.m.,C2,2:50 p.m.,3:31 p.m.,4
ifly,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
flytecomm,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
flylouisville,CO-58-DEN-IAH,11:25 a.m.,7:05 a.m.,C2,2:50 p.m.,3:31 p.m.,4
quicktrip,CO-58-DEN-IAH,11:25 a.m.,8:25 p.m.,C2,2:50 p.m.,3:31 p.m.,4
allegiantair,CO-58-DEN-IAH,11:25 a.m.,6:55 p.m.,C2,2:50 p.m.,3:31 p.m.,4
businesstravellogue,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
den,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
gofox,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,C2,2:50 p.m.,3:31 p.m.,4
helloflight,CO-62-IAH-EWR,2:30 p.m.,8:26 a.m.,D16,7:03 p.m.,7:10 p.m.,44
boston,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
weather,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
airtravelcenter,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
flightview,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
flightstats,CO-62-IAH-EWR,2:30 p.m.,8:40 a.m.,D16,7:03 p.m.,7:10 p.m.,44
panynj,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
flights,CO-62-IAH-EWR,2:30 p.m.,12:11 p.m.,D16,7:03 p.m.,7:10 p.m.,44
flightarrival,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
travelocity,CO-62-IAH-EWR,2:30 p.m.,8:39 p.m.,D16,7:03 p.m.,7:10 p.m.,44
foxbusiness,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
myrateplan,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
orbitz,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
CO,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
flytecomm,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
mytripandmore,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
flylouisville,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
quicktrip,CO-62-IAH-EWR,2:30 p.m.,12:13 p.m.,D16,7:03 p.m.,7:10 p.m.,44
allegiantair,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
businesstravellogue,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
gofox,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,D16,7:03 p.m.,7:10 p.m.,44
helloflight,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
boston,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
airtravelcenter,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
flightview,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
flightstats,CO-63-EWR-IAH,5:25 p.m.,5:08 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
panynj,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
flights,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
flightwise,CO-63-EWR-IAH,5:25 p.m.,10:18 a.m.,A11,8:22 p.m.,8:03 p.m.,B5
foxbusiness,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
usatoday,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
myrateplan,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
orbitz,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
CO,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
flytecomm,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
wunderground,CO-63-EWR-IAH,5:25 p.m.,8:26 a.m.,A11,8:22 p.m.,8:03 p.m.,B5
flylouisville,CO-63-EWR-IAH,5:25 p.m.,7:29 a.m.,A11,8:22 p.m.,8:03 p.m.,B5
quicktrip,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
allegiantair,CO-63-EWR-IAH,5:25 p.m.,7:27 a.m.,A11,8:22 p.m.,8:03 p.m.,B5
businesstravellogue,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
gofox,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
flightaware,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,A11,8:22 p.m.,8:03 p.m.,B5
helloflight,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
boston,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
weather,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
airtravelcenter,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
flightview,CO-89-IAH-EWR,6:00 a.m.,7:49 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
flightstats,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
panynj,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
flights,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
travelocity,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
foxbusiness,CO-89-IAH-EWR,6:00 a.m.,7:14 p.m.,G7,10:20 a.m.,10:27 a.m.,D19
myrateplan,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
orbitz,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
CO,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
ifly,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
flytecomm,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
flylouisville,CO-89-IAH-EWR,6:00 a.m.,8:40 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
quicktrip,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
allegiantair,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
businesstravellogue,CO-89-IAH-EWR,6:00 a.m.,5:22 p.m.,G7,10:20 a.m.,10:27 a.m.,D19
gofox,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,G7,10:20 a.m.,10:27 a.m.,D19
helloflight,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
boston,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
airtravelcenter,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
flightview,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
panynj,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
flights,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
flightarrival,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
foxbusiness,UA-1500-IAH-GUA,8:55 a.m.,3:01 p.m.,A7,11:45 a.m.,11:56 a.m.,G1B
usatoday,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
myrateplan,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
orbitz,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
flytecomm,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
ua,UA-1500-IAH-GUA,8:55 a.m.,4:29 p.m.,A7,11:45 a.m.,11:56 a.m.,G1B
flylouisville,UA-1500-IAH-GUA,8:55 a.m.,1:48 p.m.,A7,11:45 a.m.,11:56 a.m.,G1B
allegiantair,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
businesstravellogue,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
gofox,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,A7,11:45 a.m.,11:56 a.m.,G1B
helloflight,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
boston,UA-2314-ATL-PHL,2:55 p.m.,4:28 p.m.,1,5:00 p.m.,4:47 p.m.,D60
weather,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
airtravelcenter,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
flightview,UA-2314-ATL-PHL,2:55 p.m.,11:25 p.m.,1,5:00 p.m.,4:47 p.m.,D60
flightstats,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
panynj,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
flights,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
flightarrival,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
travelocity,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
foxbusiness,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
myrateplan,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
orbitz,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
ifly,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
flytecomm,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
ua,UA-2314-ATL-PHL,2:55 p.m.,7:22 a.m.,1,5:00 p.m.,4:47 p.m.,D60
flylouisville,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
quicktrip,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
allegiantair,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,1,5:00 p.m.,4:47 p.m.,D60
businesstravellogue,UA-2314-ATL-PHL,2:55 p.m.,10:19 a.m.,1,5:00 p.m.,4:47 p.m.,D60
gofox,UA-2314-ATL-PHL,2:55 p.m.,10:10 a.m.,1,5:00 p.m.,4:47 p.m.,D60
helloflight,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
boston,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
weather,UA-233-LAX-JFK,4:25 p.m.,11:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
airtravelcenter,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
flightview,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
flightstats,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
panynj,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
flightexplorer,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
flights,UA-233-LAX-JFK,4:25 p.m.,2:26 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
flightarrival,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
travelocity,UA-233-LAX-JFK,4:25 p.m.,4:29 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
foxbusiness,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
usatoday,UA-233-LAX-JFK,4:25 p.m.,1:31 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
myrateplan,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
orbitz,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
ifly,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
flytecomm,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
mytripandmore,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
wunderground,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
ua,UA-233-LAX-JFK,4:25 p.m.,4:00 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
flylouisville,UA-233-LAX-JFK,4:25 p.m.,3:27 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
quicktrip,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
allegiantair,UA-233-LAX-JFK,4:25 p.m.,10:18 a.m.,B35,12:29 a.m.,12:29 a.m.,D14
businesstravellogue,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
gofox,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
flightaware,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
world-flight-tracker,UA-233-LAX-JFK,4:25 p.m.,4:25 p.m.,B35,12:29 a.m.,12:29 a.m.,D14
helloflight,UA-248-PHX-ORD,12:57 p.m.,4:12 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
boston,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
airtravelcenter,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
flightview,UA-248-PHX-ORD,12:57 p.m.,6:30 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
flightstats,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
panynj,UA-248-PHX-ORD,12:57 p.m.,8:56 a.m.,B36,5:15 p.m.,5:34 p.m.,B11
flightexplorer,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
flights,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
foxbusiness,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
usatoday,UA-248-PHX-ORD,12:57 p.m.,10:33 a.m.,B36,5:15 p.m.,5:34 p.m.,B11
myrateplan,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
orbitz,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
flytecomm,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
ord,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
ua,UA-248-PHX-ORD,12:57 p.m.,1:30 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
flylouisville,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
quicktrip,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
allegiantair,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
businesstravellogue,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
gofox,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,B36,5:15 p.m.,5:34 p.m.,B11
helloflight,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
boston,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
weather,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
airtravelcenter,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
flightview,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
flightstats,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
panynj,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
flights,UA-2515-DFW-CLT,7:05 a.m.,10:33 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
flightarrival,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
travelocity,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
foxbusiness,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
myrateplan,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
orbitz,UA-2515-DFW-CLT,7:05 a.m.,11:01 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
flytecomm,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
mytripandmore,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
ua,UA-2515-DFW-CLT,7:05 a.m.,8:40 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
flylouisville,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
quicktrip,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
allegiantair,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
businesstravellogue,UA-2515-DFW-CLT,7:05 a.m.,10:54 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
gofox,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,E3,10:31 a.m.,10:47 a.m.,B9
helloflight,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
boston,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
weather,UA-257-JFK-SFO,2:30 p.m.,6:57 a.m.,C21,6:15 p.m.,5:42 p.m.,A9
airtravelcenter,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
flightview,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
flightstats,UA-257-JFK-SFO,2:30 p.m.,11:55 a.m.,C21,6:15 p.m.,5:42 p.m.,A9
panynj,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
flightexplorer,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
flights,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
flightarrival,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
travelocity,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
foxbusiness,UA-257-JFK-SFO,2:30 p.m.,12:13 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
usatoday,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
myrateplan,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
orbitz,UA-257-JFK-SFO,2:30 p.m.,11:15 a.m.,C21,6:15 p.m.,5:42 p.m.,A9
sfo,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
flytecomm,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
mytripandmore,UA-257-JFK-SFO,2:30 p.m.,12:12 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
wunderground,UA-257-JFK-SFO,2:30 p.m.,1:31 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
ua,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
flylouisville,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
quicktrip,UA-257-JFK-SFO,2:30 p.m.,12:35 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
allegiantair,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
businesstravellogue,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
gofox,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
flightaware,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
world-flight-tracker,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,C21,6:15 p.m.,5:42 p.m.,A9
helloflight,UA-2704-DTW-PHX,11:15 a.m.,8:29 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
boston,UA-2704-DTW-PHX,11:15 a.m.,10:54 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
weather,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
airtravelcenter,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
flightview,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
flightstats,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
panynj,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
flights,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
flightarrival,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
travelocity,UA-2704-DTW-PHX,11:15 a.m.,9:16 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
foxbusiness,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
usatoday,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
myrateplan,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
orbitz,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
flytecomm,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
ua,UA-2704-DTW-PHX,11:15 a.m.,1:31 p.m.,G9,1:40 p.m.,2:00 p.m.,A3
flylouisville,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
quicktrip,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,G9,1:40 p.m.,2:00 p.m.,A3
